Index,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
48049370,08:00.0,19,2012-11-06 23:08:00 UTC,-73.895172,40.748642,-73.977002,40.76613,1
19668683,06:00.0,10.9,2010-08-23 23:06:00 UTC,-73.982297,40.767673,-73.974092,40.74297,1
54301661,11:22.0,7.3,2011-08-07 18:11:22 UTC,-73.987418,40.750096,-73.986692,40.768297,3
27477425,55:55.0,9.3,2010-09-29 06:55:55 UTC,-73.95001,40.772178,-73.977867,40.742213,1
5221107,58:16.0,8.5,2009-12-21 10:58:16 UTC,-73.964344,40.77325,-73.975647,40.760655,1
13113061,15:46.0,8.5,2014-04-15 13:15:46 UTC,-73.973263,40.760977,-73.964753,40.775518,4
55232287,03:48.0,13,2013-06-14 14:03:48 UTC,-73.992098,40.769398,-73.98441,40.740328,1
46362182,40:00.0,4.1,2009-08-17 01:40:00 UTC,-73.988372,40.720093,-73.994188,40.71649,4
24089283,18:07.0,6.1,2009-02-13 09:18:07 UTC,-73.977881,40.754195,-73.985108,40.753559,1
20326880,07:00.0,5.5,2012-12-20 12:07:00 UTC,-73.985572,40.74397,-73.980057,40.75129,1
31027056,21:00.0,15.3,2010-08-04 16:21:00 UTC,-74.001245,40.731355,-73.993055,40.683027,1
10380374,41:00.0,16,2014-08-23 02:41:00 UTC,-73.98321,40.73495,-73.95357,40.788012,2
7528558,11:37.0,9.3,2009-03-15 16:11:37 UTC,-74.000399,40.747934,-73.982048,40.732195,1
37649249,17:13.0,18,2013-08-13 19:17:13 UTC,-74.006221,40.7061,-73.971143,40.76007,1
17576156,11:00.0,11.7,2009-12-06 06:11:00 UTC,-73.974,40.747462,-74.00674,40.705578,1
48858669,56:33.0,6.5,2012-07-16 20:56:33 UTC,-73.948439,40.782451,-73.943314,40.80214,2
24592117,21:52.0,5.7,2012-02-18 20:21:52 UTC,-73.990858,40.745529,-74.006083,40.74133,1
28801323,46:00.0,10.5,2013-04-30 13:46:00 UTC,-73.949593,40.77309,-73.967725,40.751837,1
16847961,59:06.0,8,2014-12-17 05:59:06 UTC,-73.970437,40.796736,-73.979589,40.777605,1
54996545,18:00.0,6.9,2011-01-04 21:18:00 UTC,-73.979852,40.759752,-73.997613,40.756408,1
17079359,29:00.0,14.5,2011-08-25 20:29:00 UTC,-73.968275,40.761955,-73.992005,40.714867,5
26518663,09:13.0,8.5,2010-06-16 13:09:13 UTC,-73.983719,40.755168,-73.971353,40.76516,1
44811644,29:00.0,52,2013-06-21 17:29:00 UTC,-73.993082,40.69278,-73.795182,40.644532,5
50290870,02:15.0,4.1,2010-10-18 21:02:15 UTC,-73.997654,40.73774,-73.999801,40.731219,1
10747102,09:00.0,15.5,2014-01-17 11:09:00 UTC,-73.99601,40.73284,-73.95493,40.76548,2
6490514,34:00.0,8.9,2009-04-22 05:34:00 UTC,-73.941632,40.791692,-73.971627,40.757502,2
31355168,52:00.0,8.5,2011-02-08 19:52:00 UTC,-73.978283,40.759693,-73.995888,40.737338,1
26810188,00:00.0,11,2012-12-18 19:00:00 UTC,-73.983522,40.76772,-73.977897,40.74903,1
52156854,28:43.0,5.7,2009-09-30 23:28:43 UTC,-73.982874,40.738806,-73.991939,40.744409,1
12461252,59:00.0,3.7,2009-03-28 15:59:00 UTC,-73.996892,40.749168,-73.993742,40.75192,1
37539268,35:05.0,6.5,2013-04-20 09:35:05 UTC,-74.003949,40.725542,-74.001127,40.741686,1
23691671,45:00.0,8.1,2011-06-27 18:45:00 UTC,-73.968472,40.755202,-73.97803,40.729333,1
47887251,33:03.0,16.5,2013-03-15 21:33:03 UTC,-74.010438,40.709375,-73.985619,40.732676,1
28529152,41:00.0,4.1,2009-01-27 10:41:00 UTC,-73.990712,40.736558,-73.995907,40.73083,1
38637003,08:00.0,4.5,2014-09-26 09:08:00 UTC,-73.988242,40.754127,-73.991782,40.749732,1
23384984,37:00.0,8.9,2012-03-11 01:37:00 UTC,-73.985183,40.738975,-74.009553,40.72278,1
46802855,15:55.0,10.9,2010-02-26 23:15:55 UTC,-73.978791,40.683594,-73.988495,40.731397,2
6700637,27:06.0,8.1,2012-03-17 11:27:06 UTC,-73.991592,40.750019,-73.978977,40.762163,1
52108178,45:00.0,22,2014-09-18 23:45:00 UTC,-73.982667,40.762567,-73.988975,40.692525,1
18961814,53:15.0,16.5,2012-11-13 23:53:15 UTC,-74.002193,40.733706,-73.968568,40.678262,1
12941408,09:00.0,6.5,2011-04-14 18:09:00 UTC,-73.969515,40.758923,-73.960277,40.769655,1
14397874,52:41.0,7.5,2013-07-15 21:52:41 UTC,-73.971162,40.761475,-73.979788,40.748631,1
19451665,07:35.0,8,2015-05-11 14:07:35 UTC,-73.96983337,40.78557968,-73.95078278,40.77157974,3
13064635,08:00.0,8.1,2012-08-05 14:08:00 UTC,-73.964052,40.773638,-73.97367,40.747767,1
46550667,54:00.0,5,2013-09-28 16:54:00 UTC,-73.970813,40.758012,-73.983345,40.741277,6
13641104,58:47.0,7.3,2009-10-24 09:58:47 UTC,-73.978953,40.736243,-73.960223,40.764642,1
47970316,51:03.0,6,2013-05-27 13:51:03 UTC,-73.974052,40.763692,-73.954813,40.769917,1
1208835,11:00.0,8.1,2011-09-15 10:11:00 UTC,-73.985018,40.758452,-73.975665,40.762532,1
7171444,11:00.0,4.5,2011-05-23 19:11:00 UTC,-73.992683,40.75822,-74.00057,40.747287,1
2841506,18:23.0,11.3,2011-07-30 16:18:23 UTC,-73.99339,40.757479,-74.004417,40.717088,1
40451656,31:00.0,6.9,2009-12-02 19:31:00 UTC,-73.99364,40.746775,-73.975835,40.733528,5
6800048,24:56.0,17,2015-04-21 14:24:56 UTC,-73.97119904,40.76163864,-73.94289398,40.72695541,1
43637889,27:39.0,4.9,2012-09-01 13:27:39 UTC,-74.003028,40.73128,-73.995854,40.742541,1
3070748,31:00.0,4.1,2009-04-01 19:31:00 UTC,-73.98083,40.764102,-73.985863,40.75846,1
89146,57:55.0,12.1,2012-04-02 12:57:55 UTC,-73.963302,40.771868,-73.993812,40.731875,1
12560854,21:52.0,20,2014-12-12 12:21:52 UTC,-73.994146,40.756487,-73.953209,40.78829,1
45017141,00:00.0,10.5,2012-04-21 14:00:00 UTC,-73.97782,40.763892,-73.982805,40.731477,1
20767860,36:21.0,6,2014-06-17 20:36:21 UTC,-73.993284,40.724412,-73.99637,40.725585,1
14819748,30:00.0,5.7,2012-04-08 10:30:00 UTC,-73.97492,40.746225,-73.987002,40.732437,6
23427764,08:00.0,9,2014-10-09 14:08:00 UTC,-73.991032,40.760662,-73.990542,40.74426,1
42254525,01:14.0,16.5,2015-06-23 18:01:14 UTC,-73.97473907,40.76264954,-73.90691376,40.75881195,2
19716191,59:00.0,13.7,2009-03-12 16:59:00 UTC,-73.99689,40.75265,-73.973998,40.759762,5
24564947,44:36.0,7.5,2014-01-09 15:44:36 UTC,-74.002613,40.740025,-73.984355,40.736992,1
40652762,40:08.0,7,2014-11-28 08:40:08 UTC,-73.988243,40.748504,-73.971179,40.764268,1
32450456,44:44.0,9.3,2011-08-14 00:44:44 UTC,-73.985863,40.721341,-74.008023,40.712216,1
53138620,38:00.0,7.7,2012-02-08 12:38:00 UTC,-73.966165,40.754057,-73.960762,40.775642,1
51383741,23:00.0,8.9,2009-03-26 21:23:00 UTC,-73.9919,40.770633,-73.975327,40.75605,2
12918166,42:14.0,8,2014-02-15 17:42:14 UTC,-73.983114,40.730749,-73.96939,40.752817,1
13918848,15:30.0,6.1,2012-07-16 10:15:30 UTC,-73.980437,40.763981,-73.976916,40.748583,1
12708638,01:00.0,7.7,2009-06-25 08:01:00 UTC,-74.000365,40.737137,-73.977175,40.750438,1
46242983,31:56.0,6.1,2012-08-06 21:31:56 UTC,-73.98257,40.77529,-73.972333,40.759702,1
15951735,59:43.0,6.5,2011-10-19 20:59:43 UTC,-74.004414,40.730771,-74.015691,40.714404,1
49998124,49:00.0,10.5,2009-10-27 12:49:00 UTC,0,0,0,0,5
8756943,03:35.0,3.7,2012-07-04 07:03:35 UTC,-73.975879,40.751657,-73.971971,40.746289,1
14779825,43:00.0,8.5,2010-01-15 15:43:00 UTC,-73.959167,40.783177,-73.972757,40.755675,1
37150588,25:00.0,6.1,2010-05-06 22:25:00 UTC,-73.974503,40.754298,-73.991442,40.755585,1
27858333,23:30.0,5.7,2011-03-25 00:23:30 UTC,-73.981067,40.752648,-73.990523,40.761217,1
5487150,51:00.0,7.7,2010-08-08 12:51:00 UTC,-73.976258,40.744047,-74.001957,40.739503,2
7769087,16:00.0,9.5,2013-02-25 19:16:00 UTC,-74.00642,40.75115,-73.988482,40.730562,5
29440655,54:00.0,7.5,2012-12-30 12:54:00 UTC,-73.986205,40.752142,-74.001147,40.746702,3
550560,29:03.0,3.7,2010-10-28 16:29:03 UTC,-73.978181,40.764811,-73.986017,40.768079,1
2778209,15:01.0,8.1,2011-02-03 11:15:01 UTC,-73.982366,40.768264,-73.96236,40.776516,1
35643150,35:00.0,12,2012-12-12 23:35:00 UTC,-73.979035,40.762925,-73.976403,40.73353,2
22012755,28:07.0,4.5,2011-02-22 11:28:07 UTC,-73.985948,40.770424,-73.987505,40.77954,1
16716603,02:54.0,5,2015-03-20 09:02:54 UTC,-73.97750092,40.76401138,-73.98062897,40.77083206,1
35240226,57:00.0,30.83,2014-07-16 14:57:00 UTC,-73.970098,40.762477,-73.906882,40.768595,5
44421691,57:00.0,5,2014-12-27 16:57:00 UTC,-73.95892,40.763562,-73.957035,40.774092,2
23233142,31:00.0,7.7,2011-09-21 19:31:00 UTC,-74.004038,40.725483,-73.989233,40.736567,1
28346747,29:00.0,4.5,2010-03-09 10:29:00 UTC,-73.981805,40.763908,-73.988775,40.759852,1
43150448,43:53.0,10.5,2009-06-04 20:43:53 UTC,-73.993171,40.733678,-73.977275,40.751754,1
27506006,22:21.0,5.3,2009-05-21 23:22:21 UTC,-74.001157,40.746572,-74.003719,40.738177,1
5567971,31:07.0,7.3,2011-05-11 18:31:07 UTC,-73.96605,40.768277,-73.977176,40.759488,2
35627428,30:36.0,9,2012-11-02 21:30:36 UTC,-73.966071,40.756355,-73.94635,40.781386,1
17558276,03:03.0,12.1,2009-09-24 03:03:03 UTC,-73.995805,40.726477,-73.940497,40.726027,1
4202476,59:00.0,4.5,2012-12-28 21:59:00 UTC,-73.979537,40.743677,-73.977412,40.749562,5
55251057,06:00.0,20.5,2014-03-14 00:06:00 UTC,-74.001717,40.740792,-73.968145,40.675112,2
32354315,36:00.0,8.9,2010-11-10 15:36:00 UTC,-73.969435,40.753427,-73.968498,40.764487,1
14887289,33:55.0,5.3,2010-03-02 19:33:55 UTC,-73.954208,40.787314,-73.970036,40.794831,1
28129197,46:41.0,5.3,2010-11-04 06:46:41 UTC,-73.997487,40.75626,-73.997489,40.756266,1
44349787,24:26.0,7.7,2011-06-16 08:24:26 UTC,-73.974263,40.756399,-73.985619,40.759571,3
21834246,43:42.0,4.5,2014-04-04 07:43:42 UTC,-73.973683,40.755163,-73.976832,40.755461,1
17058265,02:00.0,7,2013-04-26 16:02:00 UTC,-74.001305,40.73606,-73.98923,40.726242,1
43779973,20:00.0,12.1,2012-08-29 15:20:00 UTC,-73.975317,40.76298,-73.98992,40.751895,1
4231442,57:00.0,6.5,2009-12-30 10:57:00 UTC,-73.980617,40.765332,-73.985078,40.778092,5
46030624,35:56.0,5.7,2012-08-28 07:35:56 UTC,-73.984713,40.736248,-73.974629,40.753659,1
2024684,09:03.0,15,2014-06-10 00:09:03 UTC,-73.993792,40.720175,-73.928287,40.692878,2
50935180,18:00.0,20.5,2014-07-16 13:18:00 UTC,-73.95313,40.786002,-73.997822,40.751197,1
21516326,53:00.0,13,2013-05-22 00:53:00 UTC,-73.981397,40.768845,-73.950078,40.805537,1
50271955,13:33.0,12.1,2012-01-30 16:13:33 UTC,-73.984776,40.757071,-74.001729,40.719548,2
14033530,40:00.0,10.5,2014-08-20 11:40:00 UTC,-74.001722,40.715595,-73.97888,40.71994,1
7647266,56:27.0,7,2015-03-02 10:56:27 UTC,-73.97322083,40.75815964,-73.96965027,40.76858902,1
43222279,18:32.0,17.7,2011-01-29 16:18:32 UTC,-73.99788,40.725739,-73.952744,40.782812,1
15480606,28:00.0,35.33,2014-06-29 09:28:00 UTC,-73.981155,40.781045,-73.870442,40.773607,1
40646674,54:10.0,4.5,2013-04-12 19:54:10 UTC,-73.994576,40.740298,-73.99072,40.748133,1
17429191,33:00.0,10.9,2012-06-05 07:33:00 UTC,-74.001217,40.727782,-73.973493,40.764545,1
33373402,11:27.0,4.1,2009-08-22 20:11:27 UTC,-73.953181,40.771459,-73.954533,40.768331,2
49018007,02:59.0,14,2014-08-09 15:02:59 UTC,-73.988171,40.769606,-73.977268,40.736354,1
41936982,41:55.0,93.16,2013-06-18 15:41:55 UTC,-73.777117,40.645058,-74.155763,40.579618,2
4725749,17:24.0,9.3,2010-02-12 06:17:24 UTC,-73.95463,40.774181,-73.985584,40.738417,1
31090848,07:21.0,8,2013-11-18 19:07:21 UTC,-73.972529,40.785886,-73.989932,40.772345,1
841204,31:00.0,9,2014-10-23 08:31:00 UTC,-73.987023,40.754192,-73.978762,40.739462,1
14747253,14:04.0,7.7,2010-11-24 08:14:04 UTC,-73.990245,40.756412,-73.975517,40.755947,1
43513577,34:25.0,8,2013-09-13 01:34:25 UTC,-73.995768,40.738731,-73.978423,40.750553,1
27026654,15:00.0,3.5,2014-01-21 18:15:00 UTC,-73.981388,40.748895,-73.981027,40.748597,1
43109768,54:00.0,4.1,2010-04-22 09:54:00 UTC,-73.966487,40.752823,-73.973162,40.756292,1
4057805,27:57.0,5.7,2011-11-07 23:27:57 UTC,-73.98902,40.727061,-73.982139,40.741769,1
45908352,46:44.0,4.1,2011-12-19 02:46:44 UTC,-73.9899,40.7155,-73.9949,40.721,2
17421896,33:00.0,16.5,2012-09-07 20:33:00 UTC,-73.967973,40.765488,-74.004423,40.730608,2
47038762,25:46.0,6.5,2015-02-05 15:25:46 UTC,-73.96250916,40.77909851,-73.96694183,40.76826096,1
44409594,16:05.0,6.9,2009-08-10 17:16:05 UTC,-73.99085,40.736452,-74.001849,40.717034,1
55181859,44:09.0,27,2013-09-29 23:44:09 UTC,-73.976289,40.744891,-73.950456,40.645129,1
23103081,23:00.0,40.33,2014-12-03 10:23:00 UTC,-73.873232,40.774007,-73.987923,40.752262,1
39107767,35:00.0,5,2013-02-26 18:35:00 UTC,-73.990073,40.732702,-73.949058,40.785567,1
22352589,36:00.0,8,2014-02-05 06:36:00 UTC,-73.998662,40.745132,-74.015865,40.715147,1
28396827,10:00.0,8.5,2013-03-08 16:10:00 UTC,-73.99409,40.746012,-73.998267,40.724877,1
34458038,44:16.0,4.1,2011-11-10 13:44:16 UTC,-73.962781,40.758633,-73.95568,40.7684,1
36441619,50:01.0,24.5,2015-02-15 23:50:01 UTC,-73.96300507,40.71195602,-73.94667816,40.77832794,2
1023070,04:33.0,8,2013-12-06 01:04:33 UTC,-73.991611,40.729711,-73.977106,40.762797,1
42400349,35:00.0,3.3,2009-07-26 03:35:00 UTC,-73.9823,40.768878,-73.983827,40.765568,4
9578023,28:00.0,5.7,2011-09-22 01:28:00 UTC,-73.973188,40.752932,-73.959858,40.762893,1
18632925,39:47.0,6.1,2011-12-10 22:39:47 UTC,-73.976145,40.728666,-73.993488,40.727156,1
2881145,18:01.0,9.5,2012-10-27 00:18:01 UTC,-73.976234,40.752035,-73.997239,40.740213,1
34551429,15:00.0,11,2014-04-10 22:15:00 UTC,-73.982124,40.745986,-73.957645,40.776962,1
32467359,41:02.0,8.1,2011-11-09 20:41:02 UTC,-73.9779,40.7521,-73.9551,40.7657,1
7756953,35:00.0,6,2011-09-20 16:35:00 UTC,-73.991967,40.74362,-73.991957,40.743627,1
8484351,25:19.0,11.7,2011-09-06 12:25:19 UTC,-73.981,40.7646,-73.9629,40.7784,0
39267845,53:03.0,10.5,2011-06-01 18:53:03 UTC,-73.994053,40.741057,-73.986422,40.778698,1
10983292,10:58.0,5.5,2013-01-31 10:10:58 UTC,-73.982324,40.731568,-73.976011,40.745757,1
42266308,53:18.0,7.5,2012-10-28 21:53:18 UTC,-73.955557,40.772544,-73.973914,40.747255,2
6183727,33:00.0,13.3,2011-11-04 02:33:00 UTC,-73.988255,40.759582,-73.936405,40.799075,1
1822999,15:49.0,10.5,2009-12-22 21:15:49 UTC,-73.991899,40.72715,-73.962264,40.763353,2
52522184,11:26.0,8.5,2013-04-30 14:11:26 UTC,-73.975917,40.748991,-73.992434,40.740136,1
8844937,20:00.0,13.5,2014-09-04 09:20:00 UTC,-74.01658,40.70693,-73.99828,40.72275,1
27818531,45:00.0,4.5,2013-03-22 19:45:00 UTC,-73.944607,40.779335,-73.951267,40.770272,1
49911271,13:00.0,32.9,2009-02-25 03:13:00 UTC,-74.002378,40.750307,-73.910177,40.911958,1
35646389,40:00.0,8.1,2012-03-10 14:40:00 UTC,-73.969623,40.756685,-73.952762,40.769215,1
49850964,41:00.0,10.5,2011-12-12 19:41:00 UTC,-73.989062,40.716862,-73.951492,40.73055,1
39833604,02:54.0,8.1,2009-06-15 22:02:54 UTC,-73.981452,40.744161,-73.955993,40.772296,1
10659406,46:59.0,12,2015-01-02 18:46:59 UTC,-73.99126434,40.75073624,-73.99263,40.72417068,1
54806947,42:00.0,8.5,2013-01-24 11:42:00 UTC,-73.983435,40.750352,-73.994583,40.732163,1
13972636,30:26.0,9.3,2009-03-18 14:30:26 UTC,-73.969945,40.758924,-73.992791,40.744749,2
21016446,58:41.0,34,2012-11-26 15:58:41 UTC,-74.002802,40.72827,-73.870435,40.773628,1
36016862,35:32.0,6.9,2012-02-28 21:35:32 UTC,-73.972946,40.785345,-73.982376,40.771594,1
32941306,11:24.0,3.3,2012-03-26 18:11:24 UTC,-73.979978,40.765821,-73.983894,40.766873,0
13815981,41:51.0,15,2015-02-11 21:41:51 UTC,-74.01441193,40.71396637,-73.98847961,40.75512695,2
14962060,27:00.0,12,2013-10-23 19:27:00 UTC,-73.994637,40.760752,-73.975047,40.794395,4
52120548,20:27.0,21.5,2013-09-21 00:20:27 UTC,-73.9786,40.752057,-73.911664,40.783494,1
37690441,52:00.0,8.5,2012-08-11 10:52:00 UTC,-73.98153,40.758525,-73.983028,40.785047,1
26104906,39:13.0,7.5,2014-10-19 17:39:13 UTC,-73.971075,40.755702,-73.959678,40.770889,2
41857017,54:00.0,4.9,2010-12-12 11:54:00 UTC,-73.969577,40.75321,-73.960923,40.761182,1
28577890,32:09.0,6.5,2011-04-08 08:32:09 UTC,-73.976102,40.748691,-73.992937,40.747818,1
31758488,27:00.0,10,2013-07-17 00:27:00 UTC,-73.959235,40.716485,-73.956952,40.687342,6
16610244,27:00.0,6.1,2009-04-30 15:27:00 UTC,-73.98198,40.772432,-73.987495,40.759743,1
53457965,18:00.0,4,2013-09-05 20:18:00 UTC,-73.945225,40.77425,-73.952875,40.778385,6
25841665,59:02.0,26,2012-12-01 18:59:02 UTC,-73.948957,40.777035,-74.01592,40.716022,1
28676946,09:59.0,4.5,2009-07-31 03:09:59 UTC,-73.988836,40.727063,-73.979642,40.727195,1
31965620,50:52.0,5.5,2015-06-01 09:50:52 UTC,-73.98236084,40.74765015,-73.97647858,40.74504089,3
21617593,44:21.0,9,2013-03-20 09:44:21 UTC,-73.994666,40.740603,-74.006412,40.751417,2
54678913,09:49.0,23,2013-11-20 04:09:49 UTC,-73.985787,40.767932,-73.87234,40.77447,1
21048577,15:23.0,7.3,2010-01-30 03:15:23 UTC,-73.998674,40.729925,-73.975045,40.729915,3
16822633,50:00.0,4.5,2010-01-11 08:50:00 UTC,-73.968185,40.800403,-73.961753,40.805898,1
1967778,40:52.0,10.1,2011-07-14 12:40:52 UTC,-73.968867,40.762177,-74.000782,40.757605,1
33328033,15:28.0,8.1,2011-05-04 12:15:28 UTC,-73.960398,40.797588,-73.95097,40.779293,1
4711417,35:40.0,6.5,2010-07-17 19:35:40 UTC,-73.964551,40.757763,-73.98352,40.754521,1
35313763,49:11.0,23,2015-06-14 11:49:11 UTC,-73.98751831,40.75929642,-74.0098114,40.70229721,1
53413712,25:24.0,4.5,2010-08-01 08:25:24 UTC,-73.963669,40.758757,-73.972901,40.755858,2
28535398,35:49.0,13.5,2014-07-23 22:35:49 UTC,-73.994406,40.732224,-73.980826,40.765036,1
46871799,14:33.0,18.1,2012-03-07 19:14:33 UTC,-73.99256,40.693837,-73.970952,40.755848,1
28602388,17:00.0,14.9,2012-08-26 21:17:00 UTC,-74.004837,40.708612,-73.992677,40.666342,6
29325407,53:12.0,4.5,2014-02-22 15:53:12 UTC,-73.999695,40.727133,-74.000306,40.735115,1
21399320,28:58.0,31.83,2014-04-18 14:28:58 UTC,-73.864761,40.769691,-73.974222,40.751171,1
35521713,07:35.0,12.1,2010-11-27 00:07:35 UTC,-73.991974,40.750199,-73.951146,40.779301,1
2331391,50:00.0,10.9,2010-03-13 16:50:00 UTC,-73.975573,40.787747,-73.945807,40.77963,1
44174231,39:16.0,5.3,2010-11-13 22:39:16 UTC,-73.990451,40.745724,-73.978926,40.741111,1
22785902,04:00.0,22.5,2010-06-26 03:04:00 UTC,-73.945725,40.790127,-73.870367,40.86652,1
8363540,38:12.0,8.9,2009-12-22 16:38:12 UTC,-73.977529,40.738256,-73.963748,40.757634,1
51279105,10:00.0,13.5,2013-04-26 08:10:00 UTC,-73.954522,40.765862,-73.981673,40.739825,6
22571506,07:01.0,4.9,2011-09-17 12:07:01 UTC,-73.997743,40.751328,-74.005203,40.740674,3
45164415,03:00.0,5,2012-12-13 18:03:00 UTC,-73.965397,40.762745,-73.957887,40.761875,6
51495552,30:02.0,5.3,2010-12-20 12:30:02 UTC,-73.969617,40.7855,-73.968558,40.79916,1
22326573,47:48.0,29.8,2013-02-13 17:47:48 UTC,-73.865134,40.770081,-73.954594,40.783994,1
51720544,52:12.0,9,2015-04-06 20:52:12 UTC,-73.99153137,40.75024796,-73.98635101,40.77090454,1
49261015,27:52.0,9.5,2014-07-22 22:27:52 UTC,-73.971174,40.758026,-73.947349,40.748377,1
28085234,21:04.0,69.25,2015-02-20 10:21:04 UTC,-73.977005,40.75178528,-74.17380524,40.65975189,1
18270202,06:00.0,4.1,2010-07-14 21:06:00 UTC,-74.009452,40.717382,-74.004303,40.721927,1
2390206,15:05.0,7,2012-11-22 22:15:05 UTC,-73.972398,40.794152,-73.982197,40.775291,3
5264505,44:35.0,3.7,2009-10-11 20:44:35 UTC,-74.006884,40.730374,-74.006324,40.739579,2
40503480,17:00.0,18.5,2010-04-23 04:17:00 UTC,-73.95916,40.76328,-73.861502,40.768217,1
47221156,08:31.0,7.5,2014-09-02 20:08:31 UTC,-73.965254,40.774835,-73.958873,40.76375,1
53985579,25:00.0,14.9,2010-01-19 16:25:00 UTC,-74.002822,40.760515,-73.950882,40.769767,2
34693576,09:39.0,26.1,2011-09-13 19:09:39 UTC,-73.862745,40.768895,-73.968853,40.750393,1
49583756,24:10.0,8.9,2011-11-04 02:24:10 UTC,-73.960398,40.766022,-73.976801,40.787591,1
19516173,35:00.0,9,2013-12-23 09:35:00 UTC,-73.987765,40.768932,-73.987445,40.753132,2
53988098,34:57.0,11.7,2012-03-01 23:34:57 UTC,-73.957715,40.718093,-73.970886,40.69389,2
9459835,28:28.0,7.3,2010-02-15 12:28:28 UTC,-73.882725,40.755893,-73.893032,40.746897,1
54853326,17:00.0,7.3,2009-09-08 16:17:00 UTC,-73.997138,40.725255,-74.010165,40.71027,1
14068943,18:00.0,8.5,2014-07-11 08:18:00 UTC,-73.977777,40.778647,-73.964835,40.771612,1
42533688,12:07.0,10.5,2013-02-03 22:12:07 UTC,-73.992947,40.747795,-74.001337,40.721468,1
47856785,15:37.0,16,2012-09-23 12:15:37 UTC,-73.955131,40.777468,-73.929627,40.826323,1
20597984,15:00.0,8,2014-02-09 00:15:00 UTC,-73.97083,40.762662,-73.985283,40.76868,1
40588010,12:07.0,8,2013-10-26 03:12:07 UTC,-74.010271,40.729826,-73.999624,40.714042,1
17553973,28:06.0,14.1,2009-06-14 00:28:06 UTC,-73.954637,40.800809,-73.9904,40.740405,2
45937867,14:47.0,57.33,2014-04-05 17:14:47 UTC,-73.782313,40.644625,-74.004058,40.733447,2
4346989,38:54.0,8.5,2011-04-05 11:38:54 UTC,-73.994579,40.735632,-73.993291,40.75269,1
18556914,46:00.0,8.9,2010-03-20 02:46:00 UTC,-74.002082,40.750592,-73.987403,40.728673,2
29971743,20:50.0,3.3,2012-07-24 16:20:50 UTC,-73.952694,40.780859,-73.955722,40.779359,1
21057847,12:00.0,8.1,2009-06-27 00:12:00 UTC,-73.99837,40.745332,-73.983632,40.727197,1
10324134,20:00.0,25,2014-03-15 22:20:00 UTC,-73.967052,40.756692,-73.926875,40.819642,1
21384941,07:54.0,51.5,2011-12-13 01:07:54 UTC,-73.9092,40.769,-73.9268,40.8607,1
16828751,27:42.0,10,2014-12-20 22:27:42 UTC,-73.978286,40.744768,-73.992396,40.726679,4
32784226,19:36.0,4.5,2015-03-31 18:19:36 UTC,-73.969841,40.76231003,-73.97344971,40.75643921,1
7354938,15:00.0,13,2013-09-20 14:15:00 UTC,-73.979567,40.743797,-73.947893,40.774767,1
13439193,39:00.0,5.7,2011-05-04 06:39:00 UTC,-73.96972,40.757577,-73.953782,40.76696,1
32405310,43:20.0,8.1,2011-11-23 20:43:20 UTC,-73.993784,40.757054,-73.980018,40.775632,3
51612001,58:00.0,8.5,2010-01-11 20:58:00 UTC,-73.972338,40.765078,-73.954527,40.783833,5
937243,01:24.0,5.5,2013-06-12 17:01:24 UTC,-73.979054,40.78473,-73.98297,40.775048,1
47946613,48:22.0,9.7,2011-12-11 21:48:22 UTC,-73.983675,40.729944,-73.992416,40.758208,1
32213438,02:33.0,8.9,2012-06-15 18:02:33 UTC,-73.952845,40.76812,-73.976917,40.779899,1
1482522,41:00.0,7,2013-11-12 12:41:00 UTC,-73.997807,40.745105,-73.98615,40.734672,1
11814092,53:16.0,6,2014-12-21 10:53:16 UTC,-73.953874,40.778966,-73.952112,40.791495,1
31744462,21:00.0,5.3,2010-03-28 23:21:00 UTC,-73.991827,40.729355,-73.99755,40.741742,1
30179984,41:28.0,20,2014-03-20 21:41:28 UTC,-74.007019,40.730269,-73.996877,40.69411,1
29330162,36:00.0,13.7,2009-09-11 20:36:00 UTC,-73.97881,40.728413,-73.98999,40.75974,2
27054047,41:00.0,5.3,2009-12-16 14:41:00 UTC,-73.970325,40.75127,-73.98174,40.739803,1
35927985,36:10.0,6.5,2015-03-27 23:36:10 UTC,-73.89168549,40.76563644,-73.90751648,40.76494217,1
14420623,50:00.0,8,2012-11-16 23:50:00 UTC,-74.001272,40.723302,-73.98826,40.72046,5
49906528,44:00.0,11.7,2009-05-09 23:44:00 UTC,-73.987863,40.738128,-73.981173,40.782553,3
16363775,06:45.0,35.3,2009-07-01 10:06:45 UTC,-73.885097,40.772915,-74.009619,40.706373,1
18297245,57:00.0,39.33,2014-07-10 16:57:00 UTC,-73.863247,40.769637,-73.976723,40.723965,1
21893882,41:39.0,8,2015-04-27 09:41:39 UTC,-74.00733185,40.73813248,-73.99465179,40.72821045,1
29756908,50:00.0,3.3,2010-11-21 12:50:00 UTC,-73.979067,40.736092,-73.973317,40.738598,5
28410536,27:00.0,12.1,2009-12-04 11:27:00 UTC,-73.949753,40.772157,-73.977645,40.757932,1
35860922,44:09.0,4.9,2011-07-06 09:44:09 UTC,-73.985447,40.741992,-73.976842,40.739173,1
10379032,19:34.0,7.7,2009-10-28 23:19:34 UTC,-73.975609,40.744644,-73.951296,40.774164,1
